Year,EBROMId,Market,EBROM,Volume
2024,60038614,South Africa,PACIFIC BREEZE MNT KS BOX 20 (-),1338
2024,60130474,Australia,WINFIELD MENTHOL FRESH MNT KS BOX 25 (-),14
2024,50064506,Mauritania,KARELIA SLIMS 100 BOX 20 SLI (-),16360
2024,60233246,Ukraine,BOND STREET BLUE SELECTION KS BOB 25 (-),160130
2024,60213180,Turkish Cyprus,L&H TOUCH WHITE KS RCB 20 (-),24601
2024,60075412,Hong Kong,LUCKY STRIKE BLUE KS BOX 20 (-),1903
2024,60230623,Russia,APSNY RAIN 100 BOX 20 SSL (-),1884
2024,50034007,Luxembourg,KARELIA MNT 100 BOX 20 SSL (-),8226
2024,60237840,Korea,MEVIUS LBS 2.0 SUNSET BEACH KS RCB 20 (-),90536
2024,60124971,Latvia,CAMEL COMPACT BLUE KS CUR 20 SLI (-),4832
2024,60129764,Russia,BLOSSOM & DECAY CLASSIC KS RCB 20 (-),1085
2024,60195607,Uruguay,BERRYMINT KS BOX 20 (-),12619
2024,60206731,Russia,RICHARD SAPPHIRE KS RCB 20 SLI (-),21758
2024,60167223,Saudi Arabia,ACE (RED) KS RCB 20 (-),22397
2024,60210013,Germany,PALL MALL AUTTOBRE KS BOX 33 (-),95391
2024,60194614,Panama,MARLBORO DBLFUPUR MNT KS BOX 20 (-),7124
2024,50064648,Spain Mainland,MANITOU EASY BLEND KS BOX 20 (-),10172
2024,60246928,Guatemala,MARLBORO C2IM MNT 100 BOX 20 (-),16115
2024,50071414,Kenya,EMBASSY KS BOX 20 (-),292727
2024,60209797,Kazakhstan,KENT CRYSTAL GRACE 100 BOX 20 SSL (-),200
2024,60258878,Czech Republic,MARLBORO CRAFTED(GOLD) KS BOB 22 (-),12307
2024,60095290,Latvia,LD RED 100 RCB 20 (-),68596
2024,50036998,Italy,PETER STUYVESANT GOLD 100 BOX 20 (-),8611
2024,60076969,Mexico,LUCKY STRIKE RED 1871 RS SOF 20 (-),287642
2024,60121108,Australia,PETER JACKSON VIRGINIA RED FRM KS BOX 30 (-),6701
2024,60241181,Germany,AMERICAN SPIRIT RED KS BOX 27 (-),3012
2024,60120758,South Africa,PETER STUYVESANT BLUE KS OCS 20 (-),237816
2024,60235259,Romania,SNAGOV ORIGINAL SILVER 100 BOX 20 (-),36547
2024,50071666,Kenya,SPORTSMAN LIGHTS KS SOF 20 (-),49614
2024,50021349,Greece,CAMEL (BLUE) KS SOF 20 (-),45937
2024,60127052,Portugal,ROTHMANS OF LONDON (WHITE) KS RCB 20 (-),54811
2024,60232379,Romania,SOBRANIE COLLECTION RED LTK BOX 20 SLI (-),49217
2024,60130424,Russia,BONKS CLASSIC KS RCB 20 (-),592
2024,50037067,Venezuela,VICEROY BLUE RS SOF 20 (-),84715
2024,50041560,Switzerland,MARY LONG PREMIERE KS BOX 20 (-),13782
2024,60275215,Ukraine,ROTHMANS DEMI PURPLE KS RCB 20 SLI (-),203632
2024,60246937,Japan,MEVIUS LIMITED EDITION KS RCB 20 (-),554
2024,50008696,Spain Mainland,DUCADOS (WHITE) KS BOX 20 (-),23221
2024,50073613,Montenegro,AMERICAN LEGEND (WHITE) KS BOX 20 (-),80
2024,60061802,India,SCISSORS METRO 64MM RS BOX 10 (-),127373
2024,60036997,Slovenia,BOSS CLASSIC KS RCB 20 (-),61766
2024,60077113,Italy,CORSET LILAC 100 LSB 20 SSL (-),4116
2024,60240512,Turkey,WINSTON SLENDER BLUE 100 RCB 20 SLI (-),417851
2024,60129214,South Africa,PETER STUYVESANT REDSWIMI KS BOX 20 (-),330
2024,60184714,Mongolia,DUBLISS DOUBLE MNT 100 BOX 20 SSL (-),8098
2024,60096554,Caribbean Other,MARLBORO ICE BLAST (2.0) MNT KS BOX 20 (-),2795
2024,60188944,Canary Islands,FORTUNA FRESH LINE KS BOX 20 (-),528
2024,50031781,Indonesia,MENARA KARTIKA MENARA KS BOX 16 (-),244954
2024,60061742,Belgium,LUCKY STRIKE ORIGINAL RED KS BOX 29 (-),4985
2024,50068213,Croatia,KARELIA SLIMS(CR 100 BOX 20 XSL (-),913
2024,60126802,Cameroon,ESSE BLACK 100 BOX 20 SLI (-),8105
2024,50079233,Turkey,HD BLUE KS RCB 20 (-),12569
2024,50071598,Tanzania,CLUB KS BOX 20 (-),916814
2024,60165840,Taiwan,DUNHILL 4 LTK OCT 20 (-),176422
2024,50071710,Belarus,MINSK 5 100 BOX 20 SSL (-),8380
2024,60196403,Canada,MORE INTERNATIONAL KS BOX 25 (-),560
2024,50071301,Iran,98 (WHITE) KS SOF 20 XSL (-),1154388
2024,60050733,Germany,PEPE RICH GREEN KS BOX 25 (-),10711
2024,60256611,Russia,LASER KS RCB 20 SLI (-),1155
2024,60095903,Hong Kong,MFACE (GOLD) KS BOX 20 (-),99
2024,50040540,Switzerland,MURATTI AMBASSADOR (BLUE) 100 RCB 20 (-),18848
2024,60230939,Canary Islands,BENSON & HEDGES LONDON RED KS BOX 21 (-),388
2024,60182739,Russia,AMG SILVER 100 OCT 20 SSL (-),445
2024,60125640,Korea,MARLBORO ZEROAD1 100 DSP 20 SSL (-),26
2024,60047125,Caribbean Other,ROYALE POLAIRE MNT KS BOX 20 (-),599
2024,60205998,Kuwait,WINSTON SPECIAL HI-LITE KS RCS 20 (-),194410
2024,60212694,Canada,NEXT XTRA1 KS S&S 25 (-),183404
2024,50011180,Azores,SG VENTIL RS SOF 20 (-),23405
2024,60167187,Russia,FARAON KS RCB 20 (-),4731
2024,60135637,Georgia,PHILIP MORRIS (RED) KS RCB 20 (-),1742
2024,60209724,Japan,LUCKY STRIKE CHILLBERRY 5 MNT KS BOX 20 (-),447586
2024,60235547,Saudi Arabia,L&M SILVER SELECTION KS RCS 20 (-),72477
2024,60126616,Japan,LARK EXTRA KS RCB 20 (-),226944
2024,60247279,United Kingdom,MARLBORO SILVER BLUE KS RCB 20 (-),6422
2024,60232320,Malaysia,ROTHMANS POWER BOOST MNT KS OCS 20 (-),69
2024,50011509,Saudi Arabia,PLAYER'S GOLD LEAF KS BOX 20 (-),679076
2024,50077857,Indonesia,GANDUM SPECIAL NF KS SOF 12 (-),302228
2024,60072872,Qatar,PARLIAMENT AQUA BLUE KS RCS 20 (-),102993
2024,50045500,Malta,MAXIM (BLUE) KS BOX 20 (-),1587
2024,50011826,Tunisia,ROYALE LEGERE KS BOX 20 (-),18356
2024,60233255,Ukraine,L&M LOFT MIX KS RCB 20 SLI (-),69557
2024,60118686,Turkey,CAMEL OCEAN BLUE REWORK KS CUR 20 (-),610
2024,50078379,Turkey,WINNER SLIMS RED 100 BOX 20 XSL (-),3
2024,60040113,Romania,CAMEL BLACK KS PSB 20 (-),95320
2024,60257426,Australia,ALBANY BLUE KS BOX 20 (-),6803
2024,60274593,Canada,NUMBER 7 SPECIAL BY NEXT KS S&S 25 (-),19958
2024,50034011,Luxembourg,CHE KS BOX 20 (-),2222
2024,50071864,India,WILLS CLASSIC REFINED TASTE KS BEV 20 (-),653913
2024,60257345,United Kingdom,CARLTON BRIGHT 100 BOX 20 (-),37227
2024,60125905,Chad,FINE (GREEN) MNT KS BOX 20 (-),167760
2024,60206914,Germany,GAULOISES BLONDES BLUE KS BOX 28 (-),1
2024,60275827,Paraguay,MARLBORO RED 3.5 KS BOX 11 (-),1408
2024,60230986,Turkish Cyprus,MARLON BLUE KS RCB 20 (-),616
2024,60209925,Greece,MARLBORO TOUCH XL 3.5 100 BOX 20 XSL (-),97101
2024,60074950,Armenia,NOY 100 OCT 20 SLI (-),23058
2024,50036372,UAE,BON INTERNATIONAL LIGHTS KS BOX 20 (-),134708
2024,60256511,Guatemala,THIS SILVER KS BOX 20 (-),5151
2024,50044039,Canary Islands,SILK CUT SILVER KS BOX 20 (-),5192
2024,60276972,UAE,DAVIDOFF EDEF KS RCS 20 SLI (-),1353
2024,60259182,Georgia,PARLIAMENT SOHO AQUA 100 DSP 20 SSL (-),14452
2024,60128561,Slovenia,MARLBORO ADVANCEF KS RCB 20 (-),6828
2024,60135712,Japan,MEVIUS OPTPURP1 MNT 100 DSP 20 SSL (-),154
2024,60121301,Ukraine,STRONG RED KS RCB 20 (-),14203
2024,60275855,Netherlands,MARLBORO GREEN BEYOND KS BOX 20 (-),18542
2024,60230370,Pakistan,PARLIAMENT RUBY KS RCB 20 (-),281
2024,50054340,Israel,WINSTON BALANCED BLUE KS SOF 20 (-),4
2024,60280660,Bosnia & Herz.,DAVIDOFF VIOLET 100 DHX 20 SSL (-),709
2024,60073518,Philippines,CHAMPION (UPGRADE) MNT KS SOF 20 (-),27
2024,50041531,Japan,ZHONG NAN HAI ONE KS BOX 20 (-),28301
2024,60065472,Thailand,GOAL (RED) KS SOF 20 (-),21440
2024,60130428,Russia,YAVA GOLD KLASSICHESKAYA 100 RCB 20 (-),1381080
2024,50050513,Iraq,GAULOISES BLONDES ULTRA KS BOX 20 (-),1064
2024,60235066,Japan,LARK SELECT MENTHOL 5 MNT 100 BOX 20 (-),112569
2024,60277031,Italy,MARLBORO RED TITANIUM EDITION KS BOX 20 (-),14999
2024,50034524,Italy,WINSTON CLASSIC RED 100 BOX 20 (-),408204
2024,60169757,Spain Mainland,ROTHMANS OF LONDON (SILVER) KS RCB 20 (-),37308
2024,60273578,Spain Mainland,FORTUNA GO KS BOX 23 (-),561020
2024,60213301,Mexico,LUCKY STRIKE NOVA 100 RCB 20 (-),586
2024,60135623,Mali,DUNHILL MASTER BLEND KS RCB 20 (-),106849
2024,60162905,Austria,GKAS EXCELLEN LS BOX 20 (-),1310
2024,60199404,Kazakhstan,WINSTON EXPAND BLUE 100 DSP 20 SSL (-),57518
2024,60234805,Taiwan,MEVIUS INTERNATIONAL BLUE LTK BOX 20 (-),13142
2024,60237835,Panama,MARLBORO TROPICAL CAPS MNT KS BOX 20 (-),481
2024,60065459,Moldova,PRIMA LUX (RED) KS RCB 20 (-),17779
2024,60165067,Georgia,WINSTON COMPLDPB KS DSP 20 SLI (-),99557
2024,60232364,Luxembourg,MARLBORO RED 3.5 KS BOH 40 (-),118247
2024,50069762,Spain Mainland,DENIM RED KS BOX 20 (-),59734
2024,60195918,Estonia,L&M SILVER LABEL (5.0 CWB) KS RCB 20 (-),32476
2024,60207980,Australia,WINFIELD CLASSIC BLUE KS BOX 30 (-),420
2024,60237859,Morocco,GAULOISES FUSION KS BOX 20 (-),6708
2024,60166531,Hungary,DUNHILL (GREY) LTK OCT 20 (-),55547
2024,50014966,Dominican Republic,HILTON KS SOF 10 (-),39013
2024,60064070,Spain Mainland,PEPE RICH RED KS BOX 20 (-),7139
2024,60162202,Vietnam,SAIGON MENTHOL MNT KS BOX 20 SLI (-),29484
2024,50074376,Austria,GAULOISES BLONDES (WHITE) KS BOX 20 (-),11637
2024,60076667,Estonia,KENT HD (WHITE) KS RCB 20 (-),17199
2024,60126799,Germany,POWER (RED) 100 BOX 20 (-),56987
2024,60164294,Germany,GAULOISES LIBERTE (RED) KS BOX 20 (-),61344
2024,50052281,Austria,GAULOISES BLONDES (BLUE) KS SOF 20 (-),2628
2024,60272978,Italy,CHIARAVALLE FIOR DI TABACCO KS BOX 20 (-),747
2024,60130322,France,LUCKY STRIKE ORITABBR KS BOX 20 (-),38728
2024,60130731,France,PETER STUYVESANT ROUGE KS BOX 20 (-),185620
2024,60208683,Libya,MARLBORO (RED FWD) KS BOS 20 (-),594520
2024,60167157,Serbia,PALL MALL LONGS (BLUE) 100 OCT 20 (-),274683
2024,60075735,Indonesia,GUDANG GARAM SURYA EXCLUSIVE KS BOX 16 (-),27186
2024,60210287,Macau,CHUNGHWA RED KS BOX 20 (-),7072
2024,50071358,Congo,MUSTANG KS BOX 20 (-),439164
2024,60214144,Russia,FLOYD BLUE KS BOX 20 (-),38
2024,60246656,Mexico,MARLBORO CRAFTED 2.0 RED KS BOB 25 (-),1010951
2024,50013721,Argentina,WINSTON KS BOX 20 (-),1795
2024,60053531,Indonesia,DJINGGO PLUS NF LS BOX 12 (-),103191
2024,60049855,Paraguay,PALERMO 3 TRIPLE FILTER KS RCB 20 (-),774
2024,60257521,Germany,BOSTON BLUE KS BOX 29 (-),79570
2024,60230452,Caribbean Other,MARLBORO FOREST FUSION MNT KS BOX 20 (-),3078
2024,60276716,Czech Republic,L&M BLUE LABEL KS BOB 25 (-),2360
2024,60247057,Thailand,CHESTERFIELD RED KS SOF 20 (-),8655
2024,60039836,Turkey,MONTE CARLO SLENDER RED KS BOX 20 SLI (-),41534
2024,60073953,Ukraine,KENT HD WHITE KS RCB 20 (-),37611
2024,60079191,South Africa,BENSON & HEDGES SMOOTH BLUE KS RCB 20 (-),82997
2024,60209375,Colombia,ROTHMANS BLUE KS BOX 20 (-),2156
2024,60211972,Jordan,L&M RED LABEL (5.0 CWB) KS RCB 20 (-),577418
2024,60129664,Slovenia,WINSTON XSTYLE SILVER KS DSP 20 SLI (-),26424
2024,60193080,Mexico,CHESTERFIELD ORREM4.0 100 BOX 20 (-),6079
2024,60246478,Russia,MERCI LA FABRIQUE BROWN 100 BOX 20 SSL (-),7128
2024,60077249,Philippines,MEVIUS ORIGINAL KS RCB 20 (-),3783
2024,60076355,Italy,BENSON & HEDGES BLUE KS BOX 20 (-),925448
2024,60212430,Russia,NOY SILVER KS OCT 20 (-),1114
2024,60193675,India,WILLS NAVY CUT DELUXE FILTER RS OCT 10 (-),642771
2024,60095688,Russia,AKHTAMAR CLASSIC KS OCT 20 (-),27758
2024,50042235,Togo,YES INTERNATIONAL KS BOX 20 (-),15451
2024,60213544,Kosovo,KENT CRYSTAL BLUE KS RCB 20 SLI (-),34834
2024,50065706,Russia,PALL MALL MNT 100 BOX 20 SSL (BAT/MOSCOW),61
2024,60135967,Russia,MILANO NIGHT BLINKS KS RCB 20 SLI (-),31100
2024,60056240,Paraguay,MARLBORO ICE BLAST MNT KS BOX 20 (-),2
2024,50066217,Poland,WEST SILVER 100 BOX 20 SSL (-),79719
2024,60062840,Maldives,MEVIUS ORIGINAL BLUE KS BOX 20 (-),913
2024,60122038,Australia,LONGBEACH RICH BLUE FRM KS BOX 20 (-),2751
2024,60167485,Slovenia,DAVIDOFF REACH (SILVER) KS OCT 20 SLI (-),11874
2024,60196434,Canada,LD STANDARD BOLD KS BOX 25 (-),97335
2024,50048380,Sweden,L&M BLUE LABEL KS BOX 20 (-),211321
2024,60194877,Australia,WINFIELD OPTIMUM CRUSH BLUE KS BOX 40 (-),7
2024,60272308,Mexico,LUCKY STRIKE RICH ORIG RS BOX 20 (-),794
2024,50061669,Algeria,ROTHMANS KS BOX 20 (-),224843
2024,50072305,Azerbaijan,VICEROY LIGHTS KS BOX 20 (-),112805
2024,60235729,Hungary,ROTHMANS PURPLE LTK BOX 20 SLI (-),720
2024,50071085,Japan,HOPE SUPER LIGHTS RS S&S 10 MAG (-),247048
2024,60071144,Japan,LARK ULTRA MNT 100 RCB 20 (-),5106
2024,60193748,Denmark,WINSTON CLASSIC RED 100 RCB 20 (-),153182
2024,60169809,Botswana,CRAVEN A MENTHOL MNT KS BOX 10 (-),3395
2024,60276044,Ukraine,PHILIP MORRIS NOVELMIX MNT KS RCB 20 SLI (-),45195
2024,60206095,Turkish Cyprus,KENT D-RANGE GREY 100 RCB 20 SLI (-),24
2024,50073682,Other South Pacific,ROYALE MNT KS BOX 20 (-),4667
2024,60128799,Austria,CAMEL (YELLOW) KS SOF 20 (-),13553
2024,60277015,Germany,F6 BLUE KS 7XL 55 (-),2843
2024,60274476,Austria,MARK ADAMS BLACK KS BOX 20 (-),59
2024,60075856,Montenegro,WINSTON SILVER 100 DSP 20 SSL (-),11526
2024,60080008,Portugal,SG VENTIL KS SOF 20 (-),71463
2024,60237553,Canary Islands,WINSTON RED KS BOX 24 (-),20182
2024,50069851,Russia,WEST FUSION SILVER KS DSP 20 SSL (-),4
2024,60166990,Bulgaria,LUCKY STRIKE UPSIZ(LB LTK RCB 20 SLI (-),40716
2024,60123687,Other South Pacific,LONGBEACH FINE SILVER FRM KS BOX 30 (-),243
2024,60167192,Canary Islands,FORTUNA RED LINE KS BOX 30 (-),520
2024,60258442,Finland,CHESTERFIELD ORIGINAL RED KS BOB 24 (-),14043
2024,60186005,Serbia,WINSTON SILVER (WHITE) 100 RCB 20 (-),17344
2024,60050398,Bulgaria,DUNHILL FINE CUT (SILVER) LTK OCT 20 SLI (-),136419
2024,60196496,Canada,VICEROY SMOOTH KS BOX 25 (-),26316
2024,60199356,Germany,WINSTON RED KS BOX 22 (-),5589
2024,60166340,Turkey,INSTARK WHITE KS RCB 20 (-),799
2024,60238888,Japan,BLACK JACK SSP8 MNT KS BOX 20 (-),11470
2024,60169960,Namibia,LD MENTHOL MNT KS BOX 20 (-),4274
2024,50071655,Namibia,COURTLEIGH GBLAM KS SHO 20 (-),5928
2024,50004366,Israel,KENT DELUXE 100 SOF 20 (-),11039
2024,50073675,Other South Pacific,GAULOISES KS BOX 20 (-),273
2024,60166012,Slovenia,WEST SIMPLE SILVER 100 BOX 20 (-),7140
2024,60242969,Canary Islands,MARLBORO RED 3.5 KS BOX 21 (-),22795
2024,60275155,Vietnam,555 PREMIER KS BOX 20 (-),18035
2024,60223256,Brazil,WINSTON CLASSIC INTERNATIONAL KS RCB 20 (-),768499
2024,60207385,Jordan,MASTER APPLE 100 RCB 20 SLI (-),36
2024,60037571,Greece,WINSTON WHITE 100 DSP 20 SSL (-),41059
2024,60196595,Brazil,KENT ACCESS SILVER KS RCB 20 (-),85255
2024,50070955,Switzerland,KENT SURROUND (GREY) KS RCB 20 (-),128064
2024,50034100,South Africa,PETER STUYVESANT KS SHO 30 (-),495699
2024,60240130,Caribbean Other,TRADITION MENTHOL MNT KS BOX 20 (-),478
2024,60241407,Armenia,MULTI CLASS EMERALD KS DSP 20 SSL (-),41
2024,60198805,Korea,THE ONE SKY KS OCT 20 (-),63
2024,60164838,Russia,PETR I ETALON OSOBYE KS RCB 20 (-),1369
2024,60184684,Mongolia,LD IMPULSE COMPACT PURPLE KS DSP 20 SLI (-),123
2024,60205582,Malaysia,MARLBORO GOLD (3.5) KS BOS 20 (-),163605
2024,60192199,Indonesia,NICE LS BOX 12 (-),9215
2024,60213957,Indonesia,DJI SAM SOE MAGNUM CLASSIC LTK BOX 12 (-),66
2024,60213810,Bahrain,ACE DOUBLE CAPSULE KS RCB 20 (-),886
2024,60257304,United Kingdom,WINDSOR BLUE REAL BLUE 100 BOX 20 (-),72713
2024,60281162,Ukraine,VOGUE LA CIGARETTE PURPLE 100 BOX 20 SSL (-),2812
2024,60214221,Czech Republic,ROTHMANS S-LINE BLUE KS BOX 40 SLI (-),202015
2024,60276751,Uzbekistan,ESSE CHANGE S 100 BOX 20 SSL (-),2509
2024,60278622,Slovak Republic,DAVIDOFF REACH AMETHYST KS RCB 20 SLI (-),444
2024,60057700,Russia,MAXIM PREMIUM (RED) KS RCB 20 (-),15
2024,60279284,Chile,MARLBORO CRAFTED 2.0 BLUE KS SOF 20 (-),10135
2024,60243540,Poland,PALL MALL BLUE LTK BOX 20 (-),37235
2024,60206849,Singapore,NEXT CHILL BLAST MNT KS BOX 20 (-),6653
2024,60129177,Switzerland,ROMIENNES RED KS BOX 20 (-),20948
2024,50050682,Cyprus,DAVIDOFF WHITE 100 OCT 20 SSL (-),8436
2024,60127040,Austria,BATTON ONLY BLUE KS BOX 20 (-),2912
2024,50080812,Korea,THE ONE WHITE KS OCT 20 (-),433478
2024,60135648,Germany,COUTURE GOLD 100 BOX 20 SSL (-),10258
2024,50066123,Germany,GITANES BLONDES (WHITE) KS BOX 20 (-),1
2024,60062733,Japan,MEVIUS ONE KS RCB 20 (-),639713
2024,60232591,Australia,LAMBERT & BUTLER RED KS BOX 40 (-),8535
2024,60062696,Ukraine,COMPLIMENT 1 100 BOX 20 SSL (-),70938
2024,50050073,Turkish Cyprus,TEKEL 2000 KS BOX 20 (-),7682
2024,50073708,Other South Pacific,FINE KS BOX 25 (-),8284
2024,50049617,Turkish Cyprus,ROTHMANS ROYALS KS BOX 20 (-),3359
2024,60064521,France,LUCKY STRIKE 1871 BLUE KS BOX 20 (-),211014
2024,60167346,Armenia,DAVIDOFF REACH (SILVER) KS OCT 20 SLI (-),8053
2024,50074559,Russia,PARLIAMENT SILVER BLUE KS RCB 20 (-),650177
2024,60237298,Belgium,NEXT ORIGINAL (4.0) KS 6XL 45 (-),22203
2024,50001499,Canary Islands,REGAL KS BOX 20 (-),4781
2024,60076340,Belgium,PALL MALL (RED) KS BOX 23 (-),50548
2024,60197012,Thailand,WINSTON COMPACT BLACK MNT KS SOF 20 SLI (-),16
2024,60052326,Greece,PETER STUYVESANT (RED) KS BOX 24 (-),308271
2024,60237566,Canary Islands,WEST ORIGINAL SILVER KS BOX 20 (-),12403
2024,50046685,Ireland,VOGUE BLEUE 100 BOX 20 SSL (-),20583
2024,60212001,Kyrgyzstan,LD COMPACT RUBY CLASSICAL KS DSP 20 SLI (-),140
2024,60071906,Switzerland,CAMEL BLUE KS CUR 20 (-),87857
2024,60239903,Czech Republic,MARLBORO CRAFTED COMPACT KS RCT 20 SLI (-),51220
2024,50055949,Luxembourg,JOHN PLAYER SPECIAL RED KS BOX 25 (-),38896
2024,50069641,Russia,YAVA KLASSICHESKAYA LS SOF 20 (-),267
2024,50081415,Croatia,WINSTON SILVER KS RCB 20 (-),27
2024,60211736,Austria,WINSTON S-LINE PINKS 100 DSP 20 SSL (-),27075
2024,60247087,Italy,MARLBORO CRAFTED 2.0 GOLD KS RCB 20 (-),1112472
2024,60096256,Mexico,LUCKY STRIKE ORIGINAL RED KS BOX 20 (-),201203
2024,60123947,Germany,R1 SL LINE GOLD 100 RCB 20 SSL (-),105673
2024,60078799,Taiwan,PALL MALL (BLUE) KS BOX 25 (-),217752
2024,60210804,Moldova,MARLBORO GOLD (3.5) KS RCB 20 (-),123247
2024,60118695,Spain Mainland,WINSTON EVOLUTION BLUE KS RCB 20 (-),155502
2024,60170036,Eswatini,VOYAGER MNT KS BOX 20 (-),48
2024,60195853,Germany,L&M RED LABEL (5.0 CFB) KS BOE 23 (-),26
2024,60126721,Russia,KHORTITSYA ORIGINALNYE KS BOX 20 (-),119833
2024,60054094,Turkey,PARLIAMENT AQBLUSLI 100 RCB 20 XSL (-),1029644
2024,60075494,Iraq,ASPEN EXPORT ULTRA LIGHTS KS BOX 20 (-),132963
2024,60195827,Indonesia,INSTA KRETEK NF LS BOX 12 (-),42933
2024,60165973,Kazakhstan,SOVEREIGN COMPACT 100 RCB 20 SLI (-),165835
2024,60129350,Brazil,SHELTON 100 BOX 20 XSL (-),15
2024,50073573,Other South Pacific,WINFIELD GOLD KS BOX 25 (-),9821
2024,60123330,Latvia,ROTHMANS OF LONDON (BLUE) KS OCT 20 (-),141
2024,60205336,Belarus,KORONA KS RCB 20 SLI (-),70417
2024,60193845,Costa Rica,PALL MALL HAVMEETF MNT 100 BOX 20 (-),22794
2024,60197634,Cyprus,MARLBORO GOLD (3.5) KS BOX 20 (-),78314
2024,50032041,Canary Islands,CK KS BOX 20 (-),6386
2024,60257423,Australia,PARLIAMENT BLUE KS BOX 20 (-),14855
2024,60078394,Georgia,MARLBORO MICRO (2.0) KS DSP 20 SSL (-),11559
2024,60258030,Denmark,MARLBORO TOUCH 3.5 KS BOT 20 SLI (-),1552
2024,60275214,Ukraine,ROTHMANS DEMI MIX KS RCB 20 SLI (-),23477
2024,50016386,Slovenia,DAVIDOFF GOLD LTK OCT 20 (-),18842
2024,50079317,Spain Mainland,JOHN PLAYER SPECIAL RED KS SOF 20 (-),2597
2024,60072935,Belgium,MARLBORO (RED FWD) KS BOM 30 (-),49766
2024,60119200,Singapore,CAMEL (YELLOW) KS RCB 20 (-),102287
2024,60095730,Armenia,GARNI REGULAR BLUE KS BOX 20 (-),29742
2024,60037696,Austria,BATTON WHITE KS BOX 30 (-),2429
2024,60184645,Indonesia,GG MOVE KS BOX 12 (-),7037
2024,60207636,Madeira,L&M BLUE LABEL (5.0 CWB) KS BOX 20 (-),6060
2024,60122035,Australia,LONGBEACH ORIGINAL YELLOW FRM KS BOX 40 (-),49923
2024,50055259,Mongolia,LANDUS KS RCB 20 (-),2892
2024,60206105,Sweden,BLEND TURKOS VIT KS BOX 20 (-),19768
2024,60243405,Georgia,L&M LXFCNB LTK DSX 20 SLI (-),31249
2024,60125429,Armenia,CIGARONNE (BLACK) KS BOX 20 SSL (-),13656
2024,60199158,Australia,REEF BLUE KS BOX 20 (-),19
2024,60185299,India,GOLD FLAKE PREMIUM FRESH MINT RS OCT 10 (-),801349
2024,50011400,PRC,PARLIAMENT 100 RCB 20 (-),4000
2024,60232220,Russia,CHAPMAN CLASSIC KS RCB 20 SLI (-),60680
2024,60167163,Croatia,WINSTON SUPER LINE SILVER 100 DSP 20 SSL (-),12560
2024,60136694,Hungary,WINSTON BLUE 100 RCB 20 (-),22587
2024,60211991,Kyrgyzstan,LD COMPACT PURPLE BEAT KS DSP 20 SLI (-),8053
2024,60121680,Tadjikistan,ROSSA BLACK 100 DSP 20 SSL (-),88185
2024,50064308,Indonesia,CLAS MILD KS BOX 12 SLI (-),321103
2024,50072477,Caribbean Other,GITANES BLEU KS S&S 20 (-),103
2024,60258982,Romania,KENT MESG LTK BOX 20 SSL (-),59299
2024,60213945,Czech Republic,THE KING COMPACT NIMBO KS RCB 20 SLI (-),34513
2024,50063541,New Zealand,PETER STUYVESANT CLASSIC KS BOX 20 (-),1496
2024,60193867,Bulgaria,DUNHILL SEG 100 BOX 20 SSL (-),784
2024,60233263,Ukraine,MARLBORO TOUCH 3.5 KS RCB 20 SLI (-),50206
2024,60135284,Germany,APACHE ORIGINAL KS BOX 20 (-),1956
2024,60129533,Reunion,PHILIP MORRIS BLEUE KS BOX 20 (-),1040
2024,60124836,Hong Kong,STELLAR MINT BLAST MNT KS BOX 20 (-),193
2024,60122865,Kuwait,WEST RED KS RCB 20 (-),9812
2024,60073299,Latvia,WINSTON BLUE 100 RCB 20 (-),37221
2024,60205716,Corsica,CAMEL FILTERS 100 BOX 20 (-),3501
2024,60125176,Ireland,MARLBORO (RED FWD) KS BOX 20 (-),16271
2024,60196490,Canada,PLAYER'S RS BOX 25 (-),93688
2024,60210439,Romania,DUNHILL SOG LTK BOX 20 SLI (-),26898
2024,60214396,Slovak Republic,MARLBORO CRAFTED(RED) 100 BOX 20 (-),28672
2024,60074331,Kosovo,ROTHMANS OF LONDON(LIGHT BLUE) KS OCT 20 (-),77299
2024,60205732,Germany,JOHN PLAYER SPECIAL RED KS BOX 34 (-),9158
2024,60135625,Germany,JOHN PLAYER SPECIAL BLUESTRE KS BOX 20 (-),152
2024,60193992,Singapore,MARLBORO CRAFTED(RED) KS BOX 20 (-),6862
2024,60259284,Colombia,CHESTERFIELD BLUE (4.0) KS BOB 25 (-),23921
2024,60235976,Mongolia,RAISON FRENCH YOGO KS BOX 20 (-),8229
2024,50021140,Thailand,FALLING RAIN FULL FLAVOR MNT KS SOF 20 (-),41391
2024,60207282,Qatar,MARLBORO SILVER BLUE (3.5) KS RCS 20 (-),8448
2024,60037536,Germany,WINSTON BLUE KS BOX 28 (-),40217
2024,60130458,Kazakhstan,KENT WHITE KS RCB 20 (-),605
2024,60165041,Russia,DONSKOY TABAK SVETLIY KS RCB 20 (-),1077
2024,60212707,Netherlands,CHESTERFIELD ORANGE (4.0) [.] (-),18182
2024,50073571,Other South Pacific,WINFIELD BLUE KS BOX 25 (-),41452
2024,50057895,Armenia,AKHTAMAR ORIGINAL KS BOX 20 (-),33285
2024,60212426,Russia,ORIS PULSE 100 BOX 20 SSL (-),2567
2024,60196845,Serbia,L&M LOFT XL (BLUE) LTK DSP 20 SLI (-),432012
