Location,DF_Market,Flavor,Taste,Thickness,Length,DF_Vol,Real_So_Segment,Ideal_So_Segment,Delta_SoS
Santander,Spain,Regular,Ultralights,STD,KS,25.200000,0.003311432326,0.047817368650,0.044505936324
Santander,Spain DP,Regular,Ultralights,STD,KS,25.200000,0.003311432326,0.047817368650,0.044505936324
Doha,Qatar,Regular,Ultralights,STD,KS,259536.960000,0.073503030408,0.054404762181,-0.019098268227
Riga,Latvia,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.074444293298,0.074444293298
Fuerteventura,Spain,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.002181223895,0.002181223895
Belfast,Great Britain,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.036486976409,0.036486976409
Barcelona,Spain,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001541605816,0.001541605816
Hiroshima,Japan,Regular,Full Flavor,STD,KS,171.400000,0.606940509915,0.375410693143,-0.231529816772
Haikou Meilan,China,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.053165433906,0.053165433906
Marseille,France DP,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.004820865864,0.004820865864
Paris Orly,France DP,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.005689657456,0.005689657456
Porto Alegre,Brazil,Menthol Caps,Full Flavor,STD,KS,3.800000,0.038775510204,0.067180537068,0.028405026864
Sharm El Sheikh,Egypt,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001617521087,0.001617521087
Casablanca,Morocco,Regular,Lights,STD,100,234.400000,0.000572980292,0.009177044216,0.008604063924
Gaziantep Airport,Turkey,Regular,Lights,STD,100,0.000000,0.000000000000,0.026309669554,0.026309669554
Chelyabinsk,Russia,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.103323883449,0.103323883449
Belo Horizonte,Brazil,Regular,1mg,STD,KS,0.000000,0.000000000000,0.006048216604,0.006048216604
Corfu,Greece,Regular,1mg,SSL,100,0.000000,0.000000000000,0.001212887915,0.001212887915
Malaga,Spain DP,Regular,Full Flavor,SLI,KS,69194.000000,0.041199519662,0.007971924936,-0.033227594726
Malaga,Spain,Regular,Full Flavor,SLI,KS,69194.000000,0.041199519662,0.007971924936,-0.033227594726
Male,Maldives,Menthol,Lights,STD,KS,0.000000,0.000000000000,0.010778235471,0.010778235471
Hannover,Germany,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.021025398226,0.021025398226
Oslo,Norway,Regular,Lights,SSL,100,0.000000,0.000000000000,0.017388507728,0.017388507728
Gran Canaria,Canary Islands,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.001723518831,0.001723518831
Mahon Airport,Spain,Regular,1mg,STD,KS,0.000000,0.000000000000,0.001434065144,0.001434065144
Cayenne,French Guyana,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.005256780459,0.005256780459
Karachi,Pakistan,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.001953418434,0.001953418434
Berlin Tegel,Germany,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.001955598668,0.001955598668
PRISTINA,Kosovo,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.008614378689,0.008614378689
Dalian Zhoushuizi,China,Menthol Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.012466163614,0.012466163614
Quanzhou,China,Regular,1mg,STD,KS,0.000000,0.000000000000,0.007072979675,0.007072979675
Kyiv,Ukraine,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.005402176372,0.005402176372
Sydney,Australia,Regular,Ultralights,STD,LONG SIZE,0.000000,0.000000000000,0.002934310148,0.002934310148
Quanzhou,China,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.002484872193,0.002484872193
Xian Xianyang,China,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.019099811769,0.019099811769
Chelyabinsk,Russia,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.005467004866,0.005467004866
Copenhagen,Denmark,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.004688271825,0.004688271825
Seattle,United States,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.006561954475,0.006561954475
Malaga,Spain DP,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002722439161,0.002722439161
Charleroi,Belgium,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.007412800345,0.007412800345
Chongqing Jiangbei,China,Menthol,Lights,SLI,KS,0.000000,0.000000000000,0.034926290621,0.034926290621
Toulouse,France,Regular,Full Flavor,SSL,100,549.000000,0.015256950389,0.036806018418,0.021549068029
Toulouse,France DP,Regular,Full Flavor,SSL,100,549.000000,0.015256950389,0.036806018418,0.021549068029
Min Vody,Russia,Regular,Full Flavor,STD,KS,117.600000,0.526881720430,0.188699329551,-0.338182390879
Beauvais,France DP,Regular,Full Flavor,STD,KS,3650.000000,0.405249367145,0.444845886622,0.039596519477
Beauvais,France,Regular,Full Flavor,STD,KS,3650.000000,0.405249367145,0.444845886622,0.039596519477
Nantes,France DP,Regular,Full Flavor,SLI,KS,984.800000,0.067891021399,0.001852603373,-0.066038418026
Nantes,France,Regular,Full Flavor,SLI,KS,984.800000,0.067891021399,0.001852603373,-0.066038418026
Faro Airport,Portugal,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.017894796756,0.017894796756
Salzburg,Austria,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.001828873770,0.001828873770
Basrah,Iraq,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.008861100054,0.008861100054
Hakodate,Japan,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.070083024757,0.070083024757
Auckland,New Zealand,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.014315517707,0.014315517707
Kota Kinabalu,Malaysia,NTD,Lights,STD,KS,0.000000,0.000000000000,0.007159665477,0.007159665477
Bilbao,Spain DP,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.002628586649,0.002628586649
Wuhan Tianhe,China,Menthol,Full Flavor,SLI,100,0.530000,0.000053300926,0.001117947438,0.001064646512
Fukushima,Japan,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.069316029815,0.069316029815
Jersey,Great Britain,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.002477237731,0.002477237731
Netaji Subhash Chandra Bose Int. Airport,India,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.001080648367,0.001080648367
Konya Airport,Turkey,Regular,Lights,STD,KS,34.400000,0.032718280388,0.250053658798,0.217335378410
Corfu,Greece,Regular,Full Flavor,STD,100,413.000000,0.035908047576,0.086471448021,0.050563400445
Salvador,Brazil,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.037233682669,0.037233682669
Wellington,New Zealand,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.009719993501,0.009719993501
Salvador,Brazil,Menthol Caps,Lights,STD,100,0.000000,0.000000000000,0.001205615841,0.001205615841
Florence,Italy,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.003451374793,0.003451374793
Ekaterinburg,Russia,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.006738813642,0.006738813642
Belem,Brazil,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.002310547561,0.002310547561
Hong Kong,Hong Kong,Menthol Caps,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.004456824447,0.004456824447
Dubai,United Arab Emirates,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.001534647789,0.001534647789
Danang,Vietnam,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.004674061019,0.004674061019
Kunming Wujiaba,China,NTD,Full Flavor,STD,KS,0.000000,0.000000000000,0.008689451685,0.008689451685
Johor Bahru,Malaysia,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.013516089153,0.013516089153
Leeds Bradford,Great Britain,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.004410749192,0.004410749192
Malaga,Spain,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001618112212,0.001618112212
Nice,France,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.003122573209,0.003122573209
Daegu,South Korea,Regular,Lights,SLI,100,0.000000,0.000000000000,0.002609622819,0.002609622819
Melbourne,Australia,Menthol,Lights,SLI,KS,0.000000,0.000000000000,0.003313607771,0.003313607771
Ho Chi Minh,Vietnam,Regular,Lights,STD,KS,0.000000,0.000000000000,0.283602956312,0.283602956312
Freeport,Bahamas,Regular,Lights,STD,LONG SIZE,0.000000,0.000000000000,0.012025601335,0.012025601335
Gdansk,Poland,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.005987695151,0.005987695151
Taipei - Taoyuan,Taiwan,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.053363373988,0.053363373988
Bilbao,Spain,Regular,Full Flavor,STD,100,161.600000,0.004385488808,0.064812610303,0.060427121495
Bilbao,Spain DP,Regular,Full Flavor,STD,100,161.600000,0.004385488808,0.064812610303,0.060427121495
Barcelona,Spain,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.010855294178,0.010855294178
Verona,Italy,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.007227302985,0.007227302985
Billund,Denmark,Regular,Lights,SSL,100,0.000000,0.000000000000,0.021870156144,0.021870156144
Duesseldorf,Germany,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.002220901998,0.002220901998
Hurgada,Egypt,Regular,Lights,STD,100,0.000000,0.000000000000,0.025676322848,0.025676322848
Kingston,Jamaica,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.004389813938,0.004389813938
Kristiansand,Norway,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.014425369803,0.014425369803
Bari,Italy,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003280923622,0.003280923622
Perth,Australia,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.016186821279,0.016186821279
Vientiane,Laos,Menthol Caps,Lights,SLI,KS,0.000000,0.000000000000,0.004602332844,0.004602332844
Niigata,Japan,Regular,Full Flavor,SSL,100,0.000000,0.000000000000,0.025231578638,0.025231578638
Rotterdam,Netherlands,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001096222487,0.001096222487
Osaka - Kansai,Japan,Regular,Ultralights,MAG,REGULAR SIZE,0.000000,0.000000000000,0.001146704703,0.001146704703
Mandalay,Myanmar,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.002531896473,0.002531896473
Los Cabos,Mexico,Regular,Full Flavor,STD,KS,7799.400000,0.490991501416,0.342191764964,-0.148799736452
Zadar,Croatia,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.001448828281,0.001448828281
Nuernberg,Germany,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.002191609336,0.002191609336
Changchun Longjia,China,NTD,Full Flavor,STD,100,0.000000,0.000000000000,0.008485058386,0.008485058386
Moscow - Sheremetyevo,Russia,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.063492833178,0.063492833178
Phnom Penh,Cambodia,Regular,Lights,SSL,100,454.000000,0.023385426861,0.008745750724,-0.014639676137
Puerto Vallarta,Mexico,Regular,Lights,SSL,100,0.000000,0.000000000000,0.001278049502,0.001278049502
Montreal,Canada,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.001081328514,0.001081328514
Cancun,Mexico,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.019433279669,0.019433279669
Antalya Airport,Turkey,Regular,Lights,STD,100,8669.000000,0.003706616257,0.029096049354,0.025389433097
Huangshan Tunxi,China,Regular,Lights,STD,KS,0.000000,0.000000000000,0.093050145010,0.093050145010
Monterrey,Mexico,NTD,Full Flavor,SLI,100,0.000000,0.000000000000,0.009942246140,0.009942246140
Khabarovsk,Russia,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.099465898615,0.099465898615
Cayenne (REC),French Guyana,Regular,1mg,SSL,100,0.000000,0.000000000000,0.001004433355,0.001004433355
Valencia,Spain,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.003713006703,0.003713006703
Puerto Vallarta,Mexico,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.001301518145,0.001301518145
Ras El Khaymah,United Arab Emirates,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.002600112113,0.002600112113
Urumchi Diwobao,China,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001184726233,0.001184726233
Porto Alegre,Brazil,Menthol Caps,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.004644037097,0.004644037097
La Paz El Alto,Bolivia,Menthol Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.001290653344,0.001290653344
Santiago Cibao,Dominican Republic,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.004460906404,0.004460906404
Tromso,Norway,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.006986553704,0.006986553704
London City,Great Britain,Regular,Full Flavor,STD,100,32.600000,0.016489630754,0.065773944208,0.049284313454
Salzburg,Austria,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003968794902,0.003968794902
Wroclaw,Poland,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.001496050258,0.001496050258
Ankara Airport,Turkey,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.002962179502,0.002962179502
Sarajevo,Bosnia-Herzegovinia,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.008410929599,0.008410929599
Santiago Cibao,Dominican Republic,Menthol,Ultralights,STD,KS,0.000000,0.000000000000,0.012625781219,0.012625781219
Medina,Saudi Arabia,Regular,Ultralights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001170492292,0.001170492292
Malmo,Sweden,Regular,Ultralights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.002271799043,0.002271799043
Astrakhan,Russia,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.007524385290,0.007524385290
Sharjah,United Arab Emirates,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.009394997076,0.009394997076
Hahn,Germany,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.003464115811,0.003464115811
Istanbul Asia Airport,Turkey,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001358444368,0.001358444368
Curacao,Curazao,Regular,Full Flavor,STD,KS,7858.900000,0.427243696730,0.522326001641,0.095082304911
Maya,Congo,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.782912026975,0.782912026975
Moscow - Vnukovo,Russia,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.020046279082,0.020046279082
Venice,Italy,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001138886899,0.001138886899
Lyon Saint Exupery,France DP,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.001948640937,0.001948640937
Sharm El Sheikh,Egypt,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.056760569632,0.056760569632
Saarbruecken,Germany,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.002049371400,0.002049371400
Santa Cruz Viru Viru,Bolivia,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.001330456714,0.001330456714
Ibiza,Spain DP,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.001516465689,0.001516465689
Muscat,Oman,Menthol Caps,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.011702762683,0.011702762683
Shenyang Taoxian,China,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.020960019080,0.020960019080
Nice,France DP,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.008693478198,0.008693478198
Beijing,China,NTD,Lights,STD,KS,0.000000,0.000000000000,0.002944552808,0.002944552808
Tianjin Binhai,China,Regular,Lights,SSL,100,0.000000,0.000000000000,0.005584013501,0.005584013501
Paphos,Cyprus,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.006975494173,0.006975494173
Chubu,Japan,NTD,Full Flavor,SSL,100,0.000000,0.000000000000,0.011726308130,0.011726308130
Acapulco,Mexico,Regular,1mg,STD,KS,0.000000,0.000000000000,0.002295413570,0.002295413570
Hokkaido,Japan,Menthol,Full Flavor,SSL,100,0.000000,0.000000000000,0.005321552464,0.005321552464
Nagasaki,Japan,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.005797267472,0.005797267472
London City,Great Britain,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.009418665550,0.009418665550
Rabat,Morocco,Regular,Ultralights,STD,KS,51.600000,0.000601135090,0.035531085132,0.034929950042
Fes,Morocco,Regular,Full Flavor,STD,100,68.540000,0.000727483216,0.082554064105,0.081826580889
Karlsruhe Baden-Baden,Germany,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.041709700680,0.041709700680
Chengdu Shuangliu,China,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001095989927,0.001095989927
Charleroi,Belgium,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001545852081,0.001545852081
Munster-Osnabruck,Germany,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.002745019553,0.002745019553
Saint Lucia,Caribbean Other,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.001427379749,0.001427379749
Kagoshima,Japan,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.046915567162,0.046915567162
Iwate,Japan,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.019432536565,0.019432536565
Taichung,Taiwan,Regular,Full Flavor,SSL,LONGER THAN KS,0.000000,0.000000000000,0.006346061885,0.006346061885
Natal,Brazil,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.004581444816,0.004581444816
Guadalajara,Mexico,NTD,Full Flavor,SLI,100,0.000000,0.000000000000,0.009920419343,0.009920419343
Hohhot Baita,China,Regular,Lights,SSL,100,0.000000,0.000000000000,0.071557601654,0.071557601654
Skelleftea,Sweden,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.001296258011,0.001296258011
Cameroon,Cameroon,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002957396794,0.002957396794
Aktobe,Kazakhstan,NTD,Ultralights,SLI,KS,0.000000,0.000000000000,0.011563161578,0.011563161578
Fukushima,Japan,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.004332339599,0.004332339599
Changzhou Benniu,China,Menthol Caps,Lights,SLI,KS,0.000000,0.000000000000,0.011121658591,0.011121658591
San Jose,United States,NTD,Ultralights,STD,100,0.000000,0.000000000000,0.016045423931,0.016045423931
Queenstown,New Zealand,Regular,Full Flavor,STD,KS,10.000000,1.000000000000,0.435473950938,-0.564526049062
Warsaw-Modlin,Poland,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.006929020407,0.006929020407
Natal,Brazil,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.001399313836,0.001399313836
Karachi,Pakistan,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001664195253,0.001664195253
San Jose,United States,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001003263528,0.001003263528
Queenstown,New Zealand,Menthol,Lights,STD,KS,0.000000,0.000000000000,0.013896731124,0.013896731124
Rabat,Morocco,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.002585700071,0.002585700071
Zanzibar,Tanzania,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.020574193984,0.020574193984
Lulea,Sweden,Regular,Lights,SSL,100,0.000000,0.000000000000,0.004791831945,0.004791831945
Alicante,Spain DP,Regular,Lights,SSL,100,0.000000,0.000000000000,0.015960359195,0.015960359195
Sihanoukville,Cambodia,Menthol,Full Flavor,STD,KS,1.200000,0.018113207547,0.001910007430,-0.016203200117
Barcelona,Spain DP,Regular,1mg,STD,KS,0.000000,0.000000000000,0.002035135486,0.002035135486
Thiruvananthapuram,India,Regular,Ultralights,SSL,KS,0.000000,0.000000000000,0.001003720065,0.001003720065
Phnom Penh,Cambodia,Menthol,Full Flavor,STD,100,62.400000,0.003214208450,0.003884119654,0.000669911204
Phu Quok,Vietnam,Menthol Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.002054081028,0.002054081028
Chattrapati Shivaji,India,NTD,Lights,STD,KS,0.000000,0.000000000000,0.001742646678,0.001742646678
PRISTINA,Kosovo,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002904045096,0.002904045096
Aberdeen,Great Britain,Regular,Full Flavor,STD,KS,1981.400000,0.695911772970,0.452801541732,-0.243110231238
Rhodes,Greece,Regular,Full Flavor,SLI,KS,2966.800000,0.190899029676,0.007958566448,-0.182940463228
Edinburgh,Great Britain,Regular,Full Flavor,SLI,KS,1823.200000,0.054756670391,0.009941277384,-0.044815393007
Huatulco,Mexico,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.004400586842,0.004400586842
Leipzig,Germany,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.002958883064,0.002958883064
Hyderabad,India,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.012599151103,0.012599151103
Strasbourg,France DP,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.054678779504,0.054678779504
Moi,Kenya,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.001674615856,0.001674615856
Zagreb,Croatia,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001244668910,0.001244668910
Oita,Japan,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.050992083501,0.050992083501
Ushuaia,Argentina,NTD,Lights,STD,KS,0.000000,0.000000000000,0.003858831291,0.003858831291
Chongqing Jiangbei,China,Menthol Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.003446339492,0.003446339492
Beijing,China,Menthol,Full Flavor,STD,LONGER THAN KS,1149.648000,0.001086517352,0.000273305330,-0.000813212022
Odessa,Ukraine,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.009473028419,0.009473028419
Samsun Airport,Turkey,Regular,Full Flavor,STD,KS,4395.600000,0.775238095238,0.325762811524,-0.449475283714
George Town,Cayman Island,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.486015499402,0.486015499402
Penang,Malaysia,Regular,Lights,STD,LONG SIZE,0.000000,0.000000000000,0.031411964213,0.031411964213
Jerez De La Frontera,Spain DP,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.004888823053,0.004888823053
Montpellier,France,Regular,Full Flavor,SLI,KS,570.400000,0.097304674173,0.002803151453,-0.094501522720
Montpellier,France DP,Regular,Full Flavor,SLI,KS,570.400000,0.097304674173,0.002803151453,-0.094501522720
Sevilla,Spain DP,Menthol,Full Flavor,STD,KS,101.600000,0.001605075578,0.001709097873,0.000104022295
Sevilla,Spain,Menthol,Full Flavor,STD,KS,101.600000,0.001605075578,0.001709097873,0.000104022295
Pisa,Italy,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.006721503353,0.006721503353
Skopje,Macedonia,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001346206762,0.001346206762
A Coruna,Spain DP,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001334870193,0.001334870193
Tampere-Pirkkala,Finland,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.002672640444,0.002672640444
Goa,India,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.006432811536,0.006432811536
Sihanoukville,Cambodia,Regular,1mg,SSL,100,0.000000,0.000000000000,0.001144955382,0.001144955382
Lyon Saint Exupery,France DP,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002229833635,0.002229833635
Kuala Lumpur,Malaysia,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.004518524582,0.004518524582
Kagoshima,Japan,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.005219437159,0.005219437159
Hebei,China,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.004654967663,0.004654967663
DAMMAM,Saudi Arabia,Regular,Lights,STD,LONG SIZE,0.000000,0.000000000000,0.002699333637,0.002699333637
Beijing,China,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.003917000718,0.003917000718
DAMMAM,Saudi Arabia,Regular,Full Flavor,STD,100,169.600000,0.001566876815,0.010285648567,0.008718771752
Geneva,Switzerland,Menthol Caps,Full Flavor,SSL,100,153.600000,0.000500652217,0.001782732306,0.001282080089
Montpellier,France DP,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.001476533521,0.001476533521
Tunis,Tunisia,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.243958498209,0.243958498209
Gothenburg,Sweden,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.005412567355,0.005412567355
Bodrum Airport,Turkey,Menthol,Full Flavor,STD,KS,2801.600000,0.060053674472,0.000884227062,-0.059169447410
Charleroi,Belgium,Regular,Lights,STD,100,0.000000,0.000000000000,0.022793389678,0.022793389678
Toyama,Japan,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.025064103753,0.025064103753
Charleroi,Belgium,Regular,Full Flavor,SSL,LONGER THAN KS,0.000000,0.000000000000,0.003613798464,0.003613798464
Dubai,United Arab Emirates,Menthol Caps,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.012480615979,0.012480615979
Cam Ranh,Vietnam,Regular,1mg,STD,KS,0.000000,0.000000000000,0.037581903150,0.037581903150
Aktobe,Kazakhstan,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.015582160947,0.015582160947
Almaty,Kazakhstan,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.001453261845,0.001453261845
Alicante,Spain,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.002375776704,0.002375776704
Jerez De La Frontera,Spain DP,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.001043919439,0.001043919439
Cheongju,South Korea,Menthol,Full Flavor,SSL,100,337.800000,0.007046381377,0.005646117647,-0.001400263730
Yonago,Japan,Regular,Lights,MAG,LONGER THAN KS,0.000000,0.000000000000,0.001629279867,0.001629279867
London City,Great Britain,Regular,Full Flavor,SSL,100,0.000000,0.000000000000,0.017636868857,0.017636868857
Edmonton,Canada,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.594263434768,0.594263434768
Beijing Daxing,China,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.003917000718,0.003917000718
Montpellier,France,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.116551195002,0.116551195002
Paris Orly,France,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.004148161688,0.004148161688
Cork,Ireland,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001936222463,0.001936222463
La Paz Manuel Marquez de Leon,Mexico,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.014693342914,0.014693342914
Denizli Cardak Airport,Turkey,Regular,Full Flavor,STD,100,2.400000,0.019607843137,0.126847749590,0.107239906453
Marseille,France DP,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.002038023418,0.002038023418
Samara,Russia,Regular,Lights,SSL,KS,0.000000,0.000000000000,0.001235077442,0.001235077442
